Art,Collectible,Games,Metaverse,Other,Utility
0,0,4,0,0,0
0,0,3,1,0,0
0,0,10,0,0,0
0,0,14,14,0,0
0,4,0,0,0,0
4,0,0,0,0,0
0,0,2,0,0,0
0,0,33,0,0,0
0,0,36,0,0,0
0,0,3,0,2,0
0,0,2,0,0,0
0,0,9,0,0,0
0,0,15,0,0,0
9,0,0,0,0,0
0,0,35,0,0,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,2,0
0,0,1,0,0,0
0,0,10,0,0,0
0,0,14,0,0,0
0,0,0,0,22,0
0,0,7,0,0,0
0,0,4,0,0,0
0,0,19,0,0,0
0,0,1,0,0,0
0,0,6,0,0,0
17,0,0,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,13,0,0,0
0,0,17,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,10,0,0,0
0,0,18,32,0,0
0,0,1,0,0,0
0,0,9,0,0,0
3,5,2,0,6,0
7,0,0,0,0,0
0,6,0,0,0,0
3,0,0,0,7,0
10,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,1,0
0,0,9,0,0,0
0,0,5,0,0,0
0,0,19,0,0,0
0,0,3,0,0,0
0,0,4,0,0,0
1,0,0,0,0,0
0,0,15,0,0,0
0,0,5,0,0,0
3,0,0,0,0,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,8,0,0,0
0,0,10,0,0,0
10,0,0,2,0,0
0,0,20,0,0,0
0,0,6,0,0,0
1,0,0,0,0,0
218,16,49,2,1,0
1,0,0,0,0,0
0,0,38,0,0,0
0,0,3,0,0,0
0,0,176,0,0,0
0,0,9,0,0,0
0,0,7,0,0,0
2,0,0,0,0,0
0,0,1,0,0,0
0,0,14,0,0,0
0,0,9,0,0,0
0,0,0,0,2,0
0,0,13,0,1,0
0,3,0,0,0,0
0,0,2,0,0,0
0,0,27,0,0,0
0,0,1,0,0,0
2,0,0,0,17,0
4,0,0,0,0,0
1,0,0,0,0,0
0,0,4,0,0,0
