Art,Collectible,Games,Metaverse,Other,Utility
2,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
37,0,0,6,3,0
0,0,0,1,0,0
0,0,21,1,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,3,0,0
0,0,0,1,0,0
4,0,0,19,1,0
0,0,0,1,0,0
16,8,0,5,4,2
3,0,0,2,4,0
0,0,0,1,0,0
0,0,0,2,0,0
1,0,0,1,0,0
1,0,0,1,0,0
0,0,0,8,0,0
0,0,0,3,1,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
1,0,0,1,0,0
0,0,0,6,0,2
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,1
0,0,0,1,0,0
0,0,0,5,8,0
0,0,0,2,0,0
34,0,0,4,20,1
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
4,0,0,7,0,0
1,0,0,1,0,0
0,0,0,1,1,0
0,0,4,1,0,0
34,1,0,1,8,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,8,1,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
8,0,0,7,1,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
2,0,0,1,1,1
0,1,0,26,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,29,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,1,0,3,0,0
0,0,0,1,0,0
0,0,0,2,0,0
3,0,0,25,5,2
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,9,0,0
0,0,0,2,0,0
0,0,0,1,0,0
28,2,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
93,4,0,1,21,0
0,0,0,2,0,0
0,0,0,1,0,0
38,0,1,3,4,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,2,0,0
0,0,0,2,2,0
11,0,0,1,0,0
12,0,0,3,0,0
2,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
25,2,0,2,1,0
0,0,0,1,2,0
0,0,0,1,0,0
0,0,0,1,0,0
7,0,0,1,2,4
