Art,Collectible,Games,Metaverse,Other,Utility
5,0,0,0,0,0
17,0,0,0,0,0
0,0,104,0,0,0
12,0,0,0,0,0
21,2,40,0,2,0
0,0,4,23,0,0
6,0,0,0,0,0
0,0,0,7,0,4
0,0,186,0,0,0
0,0,11,0,0,0
33,0,0,0,1,0
0,0,9,0,0,0
0,5,0,0,0,0
0,0,28,0,0,0
0,13,0,0,0,0
0,0,0,0,2,1
1,0,0,0,0,0
0,0,0,0,9,0
0,0,3,0,0,0
2,0,87,0,0,0
0,0,9,0,0,0
0,25,0,0,0,0
0,9,0,0,0,0
6,0,0,0,0,0
3,0,0,0,0,0
0,0,2,0,0,0
2,0,0,0,0,0
8,0,0,0,0,0
0,0,0,0,1,0
0,0,0,1,1,0
0,0,0,35,10,0
5,0,0,0,24,0
40,1,0,0,1,0
0,18,0,0,0,0
0,0,14,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,6,0,0,0,0
0,29,0,0,0,0
0,54,0,0,0,0
0,9,0,0,0,0
0,0,238,0,0,0
13,1,0,0,1,0
22,0,0,0,0,0
55,0,0,0,0,0
8,0,0,0,0,0
27,0,0,0,0,0
0,0,55,0,0,0
10,0,0,0,0,0
0,0,24,0,0,0
0,1,26,0,1,0
1,0,0,0,1,0
0,0,31,0,0,0
0,1,0,0,0,0
73,0,2,0,2,0
0,47,0,0,0,0
43,1,0,0,2,0
1,0,0,0,0,0
2,0,0,0,0,0
8,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
24,0,0,0,0,0
15,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,10,0,0,0
373,0,0,0,0,0
2,0,0,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
15,0,1,0,0,0
0,96,0,0,0,0
0,69,0,0,0,0
5,0,0,0,2,0
31,0,0,0,0,0
0,0,0,0,1,0
31,0,0,0,0,0
0,0,4,0,0,0
0,8,0,0,0,0
0,14,0,0,0,0
0,28,0,0,0,0
0,12,0,0,0,0
0,59,0,0,0,0
0,95,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
12,0,0,0,0,0
1,0,0,0,0,0
50,0,0,0,0,0
1,0,0,0,0,0
0,18,0,0,0,0
1,0,0,0,0,0
0,0,17,0,0,0
15,0,0,0,0,0
11,0,0,0,0,0
17,0,0,0,0,0
23,0,0,0,0,0
35,1,9,0,0,0
11,0,2,0,0,0
0,1,0,1,0,0
203,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,0
88,0,0,0,0,0
0,76,0,0,0,0
0,36,0,0,0,0
0,24,0,0,0,0
0,0,29,0,0,0
2,0,0,0,0,0
1,0,36,2,1,0
0,57,0,0,0,0
0,0,32,0,0,0
0,0,54,0,0,0
0,1,0,0,1,0
0,0,5,0,0,0
79,0,0,0,0,0
0,0,129,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
0,0,0,0,1,2
8,0,0,0,0,0
1,0,0,0,0,0
9,0,0,0,0,0
6,0,0,0,0,0
0,0,1,0,0,0
2,0,0,0,0,0
26,0,0,0,1,0
7,0,4,0,0,0
9,0,0,0,0,0
2,0,7,0,0,0
0,64,0,0,0,0
0,5,0,24,10,0
0,0,14,0,0,0
4,0,0,0,0,0
11,0,2,0,0,0
0,0,1,0,0,0
0,39,0,0,0,0
0,0,25,0,0,0
0,1,0,0,2,0
0,7,0,0,0,0
0,22,0,0,0,0
0,0,13,0,0,0
0,33,0,0,0,0
2,0,76,0,6,0
0,6,0,0,0,0
0,75,0,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
3,0,0,0,0,0
0,0,9,0,0,0
